room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
916123,3637081,Entire home/apt,,North End,110,4.5,3,1.0,188.0,1,42.367223,-71.05736,2014-09-25 09:16:14.163
919359,4480671,Private room,,Fenway,42,4.0,3,1.0,113.0,7,42.345398,-71.09073,2014-09-25 08:26:24.207
932853,5028116,Private room,,Jamaica Plain,4,5.0,2,1.0,126.0,1,42.314215,-71.109407,2014-09-25 10:00:32.439
935554,1590532,Private room,,South End,16,5.0,2,1.0,165.0,2,42.343688,-71.074049,2014-09-25 09:03:27.243
950046,5153431,Entire home/apt,,Jamaica Plain,2,4.5,6,3.0,285.0,4,42.311853,-71.109263,2014-09-25 08:10:30.796
951473,25188,Entire home/apt,,Fenway,0,,3,1.0,324.0,3,42.343084,-71.100723,2014-09-25 09:25:28.165
951474,25188,Entire home/apt,,Fenway,1,4.5,3,1.0,318.0,3,42.344846,-71.100702,2014-09-25 09:26:10.693
951476,25188,Entire home/apt,,Fenway,3,3.5,4,2.0,307.0,3,42.34466,-71.100439,2014-09-25 09:27:00.592
951480,25188,Entire home/apt,,Fenway,1,5.0,4,2.0,394.0,3,42.342967,-71.102514,2014-09-25 09:28:40.691
951485,25188,Entire home/apt,,Fenway,0,,3,1.0,324.0,3,42.34349,-71.102384,2014-09-25 09:31:08.301
957224,4210157,Entire home/apt,,Jamaica Plain,24,4.5,8,3.0,314.0,3,42.319443,-71.113943,2014-09-25 08:15:20.765
962610,4434391,Entire home/apt,,Roslindale,13,5.0,2,1.0,113.0,2,42.290246,-71.138532,2014-09-25 08:20:02.335
965554,25188,Entire home/apt,,West End,5,4.5,4,2.0,375.0,7,42.364359,-71.069534,2014-09-25 09:26:17.833
973054,5320387,Entire home/apt,,South End,20,5.0,4,2.0,291.0,2,42.337545,-71.071256,2014-09-25 10:04:59.103
973695,1760577,Entire home/apt,,Downtown,20,4.5,4,1.0,280.0,1,42.36195,-71.06348,2014-09-25 09:01:43.348
973840,5325924,Private room,,Jamaica Plain,27,5.0,2,1.0,97.0,2,42.308661,-71.101564,2014-09-25 08:03:53.997
979759,25188,Entire home/apt,,West End,2,4.0,4,2.0,354.0,7,42.366235,-71.067846,2014-09-25 08:18:41.239
990668,1651480,Private room,,South End,23,5.0,2,1.0,222.0,2,42.341457,-71.076406,2014-09-25 09:38:54.642
994138,5460465,Private room,,South Boston,38,5.0,4,1.0,171.0,1,42.336436,-71.039312,2014-09-25 08:41:07.927
994286,71783,Entire home/apt,,South End,3,4.0,2,1.0,200.0,3,42.337479,-71.075443,2014-09-25 09:56:09.563
994317,25188,Entire home/apt,,Chinatown,2,4.5,2,1.0,330.0,3,42.352197,-71.061995,2014-09-25 08:02:26.642
995302,5466886,Private room,,Charlestown,78,5.0,2,1.0,143.0,1,42.381389,-71.071643,2014-09-25 09:52:46.603
1013978,5578043,Entire home/apt,,North End,29,4.5,6,2.0,193.0,1,42.365129,-71.055645,2014-09-25 09:46:20.229
1028102,5657830,Entire home/apt,,Fenway,6,4.5,2,1.0,325.0,3,42.349667,-71.092189,2014-09-25 07:58:49.626
1030500,5670669,Private room,,Jamaica Plain,7,4.5,2,1.0,114.0,1,42.291061,-71.115936,2014-09-25 08:46:23.967
1038465,85770,Private room,,South End,74,4.5,1,1.0,126.0,1,42.346437,-71.074808,2014-09-25 09:03:19.324
1042420,5715872,Entire home/apt,,East Boston,22,4.5,3,2.0,205.0,2,42.383625,-71.020232,2014-09-25 10:00:26.319
1044307,25188,Entire home/apt,,South End,1,4.5,2,1.0,314.0,3,42.343363,-71.078039,2014-09-25 08:37:36.618
1048397,2543390,Private room,,East Boston,65,5.0,2,1.0,97.0,2,42.369204,-71.033885,2014-09-25 08:34:24.758
1051482,5291968,Entire home/apt,,East Boston,7,4.5,6,2.0,228.0,2,42.381542,-71.038062,2014-09-25 08:41:00.517
1059604,5291968,Entire home/apt,,East Boston,3,3.5,6,2.0,228.0,2,42.381495,-71.038706,2014-09-25 08:05:51.541
1065151,1411506,Entire home/apt,,Fenway,2,5.0,2,1.0,160.0,7,42.344302,-71.087088,2014-09-25 09:32:22.534
1066477,5867406,Private room,,Dorchester,16,4.0,4,1.0,302.0,3,42.310366,-71.065865,2014-09-25 09:55:46.778
1067184,848706,Private room,,Jamaica Plain,23,4.5,2,1.0,102.0,1,42.306333,-71.119025,2014-09-25 09:24:37.290
1071144,25188,Entire home/apt,,South End,1,4.5,2,1.0,307.0,3,42.341797,-71.078195,2014-09-25 08:15:13.849
1071235,965697,Entire home/apt,,Jamaica Plain,63,4.5,2,1.0,154.0,2,42.317478,-71.108195,2014-09-25 09:04:18.737
1074406,778098,Entire home/apt,,Fenway,25,4.5,2,1.0,154.0,6,42.343522,-71.096139,2014-09-25 09:52:48.856
1075800,5918950,Entire home/apt,,Allston,13,4.5,3,1.0,114.0,3,42.348072,-71.134338,2014-09-25 08:40:05.037
1077105,5927277,Entire home/apt,,South End,0,,2,1.0,201.0,1,42.340215,-71.074998,2014-09-25 08:53:42.426
1081386,2871556,Private room,,South Boston,51,4.5,2,1.0,91.0,2,42.33071,-71.069879,2014-09-25 08:16:31.386
1090179,1966213,Private room,,Roxbury,9,5.0,2,1.0,113.0,1,42.324751,-71.098384,2014-09-25 09:04:25.056
1090413,1984434,Private room,,South End,5,4.5,1,1.0,183.0,1,42.343758,-71.080356,2014-09-25 08:51:21.013
1090545,1984434,Private room,,Back Bay,8,4.5,1,1.0,171.0,1,42.343733,-71.082237,2014-09-25 09:58:46.011
1092093,26988,Entire home/apt,,Mission Hill,3,5.0,3,1.0,200.0,7,42.332854,-71.10115,2014-09-25 10:04:18.206
1094599,50866,Entire home/apt,,North End,10,4.5,6,2.0,342.0,2,42.363547,-71.051228,2014-09-25 09:36:30.319
1095034,5850693,Entire home/apt,,North End,41,4.5,2,1.0,143.0,2,42.365101,-71.052869,2014-09-25 08:59:19.708
1102623,5622624,Private room,,Charlestown,0,,2,1.0,126.0,3,42.374758,-71.059418,2014-09-25 08:11:27.026
1106555,1651480,Shared room,,South End,12,5.0,16,1.0,23.0,1,42.341162,-71.076976,2014-09-25 09:00:15.270
1109224,1531239,Entire home/apt,,Jamaica Plain,9,4.5,8,4.0,455.0,3,42.320511,-71.112158,2014-09-25 09:53:45.504
1110423,6095174,Entire home/apt,,Brighton,30,4.5,4,2.0,228.0,2,42.349415,-71.156425,2014-09-25 09:14:34.445
1113272,3676936,Entire home/apt,,Jamaica Plain,16,5.0,4,2.0,262.0,2,42.304843,-71.106271,2014-09-25 09:28:45.445
1115394,884747,Private room,,Jamaica Plain,53,5.0,2,1.0,102.0,1,42.311657,-71.100772,2014-09-25 07:56:07.143
1119740,25188,Entire home/apt,,South End,0,,2,1.0,212.0,3,42.343454,-71.079661,2014-09-25 10:03:49.798
1125923,5086677,Private room,,Dorchester,0,,1,1.0,63.0,7,42.298182,-71.067711,2014-09-25 08:13:01.440
1130279,2494599,Entire home/apt,,North End,41,5.0,5,3.0,377.0,2,42.365871,-71.050457,2014-09-25 08:14:43.079
1131634,508268,Entire home/apt,,West End,6,5.0,4,1.0,250.0,3,42.364594,-71.065483,2014-09-25 08:54:24.305
1136972,1480518,Private room,,Jamaica Plain,102,4.5,2,1.0,86.0,1,42.294442,-71.119945,2014-09-25 08:33:35.395
1141522,1407005,Private room,,East Boston,62,4.0,2,1.0,86.0,1,42.37752,-71.034181,2014-09-25 08:04:28.660
1147871,1407005,Private room,,East Boston,60,4.5,2,1.0,86.0,1,42.377612,-71.035198,2014-09-25 09:48:49.264
1149913,25188,Entire home/apt,,Downtown,0,,2,1.0,330.0,3,42.351552,-71.06301,2014-09-25 09:45:46.175
1150193,6304661,Entire home/apt,,Beacon Hill,21,4.5,4,2.0,451.0,2,42.360432,-71.066849,2014-09-25 09:58:39.577
1153425,3981224,Entire home/apt,,Downtown,10,5.0,2,1.0,214.0,1,42.351481,-71.065847,2014-09-25 09:11:17.355
1156549,6108324,Entire home/apt,,South Boston,15,4.5,6,2.0,257.0,2,42.329513,-71.054318,2014-09-25 09:35:39.327
1161210,3887707,Private room,,West Roxbury,84,4.5,4,1.0,68.0,1,42.271761,-71.167592,2014-09-25 10:03:22.074
1164240,6377787,Entire home/apt,,Jamaica Plain,8,4.0,4,1.0,183.0,1,42.311533,-71.109615,2014-09-25 09:41:35.522
1166808,2254462,Shared room,,South End,12,4.5,2,1.0,86.0,1,42.342902,-71.072038,2014-09-25 09:45:32.824
1167221,6391436,Private room,,Jamaica Plain,24,5.0,3,1.0,126.0,2,42.307768,-71.116258,2014-09-25 08:56:24.952
1171553,2871556,Private room,,Roxbury,16,5.0,4,1.0,103.0,1,42.330122,-71.069928,2014-09-25 08:44:49.663
1171578,3765817,Private room,,Brighton,37,5.0,2,1.0,113.0,1,42.35384,-71.167947,2014-09-25 08:59:36.552
1173306,4729990,Private room,,Mattapan,16,4.5,2,1.0,86.0,1,42.271763,-71.071447,2014-09-25 08:24:17.827
1174776,6429699,Entire home/apt,,Back Bay,2,5.0,1,0.0,227.0,2,42.350314,-71.075657,2014-09-25 10:02:24.376
1175376,1444340,Entire home/apt,,Roxbury,20,4.5,6,2.0,285.0,1,42.339039,-71.081044,2014-09-25 08:35:51.483
1178106,1407005,Private room,,East Boston,35,4.5,1,1.0,74.0,1,42.376689,-71.034282,2014-09-25 10:03:25.612
1178162,1407005,Private room,,East Boston,51,4.0,2,1.0,80.0,1,42.377796,-71.034666,2014-09-25 08:20:23.224
1179872,6455015,Private room,,Jamaica Plain,25,5.0,2,1.0,74.0,1,42.300757,-71.108633,2014-09-25 09:49:07.180
1183032,6471589,Entire home/apt,,South End,11,4.5,2,1.0,171.0,7,42.34122,-71.07533,2014-09-25 08:22:42.875
1185034,6481306,Private room,,Brighton,10,4.5,4,1.0,62.0,1,42.33719,-71.151437,2014-09-25 08:00:46.263
1187188,2238969,Entire home/apt,,Jamaica Plain,8,5.0,6,2.0,251.0,1,42.30996,-71.105925,2014-09-25 08:55:24.080
1197857,1444340,Entire home/apt,,Roxbury,18,4.5,4,1.0,191.0,1,42.338524,-71.079846,2014-09-25 08:12:14.333
1198723,3248527,Entire home/apt,,South End,27,5.0,2,1.0,222.0,2,42.34052,-71.069326,2014-09-25 09:04:05.414
1198779,6549153,Private room,,South Boston,29,4.0,3,1.0,102.0,1,42.331389,-71.042682,2014-09-25 09:29:56.975
1200502,6557340,Entire home/apt,,South End,9,4.0,2,1.0,188.0,2,42.338434,-71.076848,2014-09-25 08:56:54.214
1203014,6570954,Private room,,Jamaica Plain,19,5.0,2,1.0,103.0,2,42.306018,-71.109538,2014-09-25 08:30:29.906
1204755,499127,Entire home/apt,,Roxbury,10,5.0,3,1.0,143.0,3,42.333113,-71.074937,2014-09-25 08:05:06.698
1213930,6626414,Entire home/apt,,Fenway,4,5.0,4,2.0,455.0,5,42.344703,-71.089344,2014-09-25 09:54:43.237
1220971,5578043,Entire home/apt,,North End,5,5.0,5,1.0,170.0,1,42.365097,-71.053646,2014-09-25 08:50:09.581
1222327,6668129,Entire home/apt,,Jamaica Plain,0,,4,2.0,203.0,7,42.324732,-71.107918,2014-09-25 09:28:30.564
1223050,3432624,Private room,,Charlestown,31,5.0,1,1.0,108.0,2,42.375024,-71.059211,2014-09-25 09:08:20.014
1227322,6683092,Entire home/apt,,Charlestown,45,4.5,4,1.0,222.0,2,42.373346,-71.062379,2014-09-25 08:24:11.260
1234740,25188,Entire home/apt,,Back Bay,3,4.5,4,2.0,451.0,2,42.354497,-71.072411,2014-09-25 08:21:09.409
1240598,2356643,Entire home/apt,,Downtown,6,4.0,2,1.0,216.0,2,42.352571,-71.063604,2014-09-25 08:07:18.830
1248870,508268,Entire home/apt,,Downtown,2,4.5,4,1.0,250.0,3,42.365905,-71.060893,2014-09-25 08:47:08.615
1252289,1462158,Private room,,South End,10,5.0,2,1.0,110.0,4,42.335336,-71.074257,2014-09-25 09:33:16.859
1264063,3003724,Entire home/apt,,Hyde Park,14,4.5,4,2.0,200.0,3,42.255529,-71.126703,2014-09-25 09:32:27.578
1277618,6953578,Entire home/apt,,South End,5,4.0,2,1.0,160.0,1,42.341111,-71.070293,2014-09-25 09:26:03.101
1278391,6957165,Entire home/apt,,Back Bay,18,5.0,3,1.0,227.0,2,42.348533,-71.085486,2014-09-25 09:28:25.911
1286675,212445,Entire home/apt,,Beacon Hill,29,4.5,5,2.0,226.0,3,42.359369,-71.066043,2014-09-25 08:05:32.342
1287165,7000428,Private room,,Downtown,21,4.5,1,1.0,228.0,3,42.358543,-71.06261,2014-09-25 10:04:13.937
1291333,970426,Entire home/apt,,Beacon Hill,15,4.5,3,1.0,217.0,7,42.358859,-71.068746,2014-09-25 08:30:00.490
1301822,7078838,Private room,,Jamaica Plain,8,5.0,1,1.0,51.0,7,42.311809,-71.101878,2014-09-25 08:26:13.214
1303261,2120816,Entire home/apt,,Downtown,12,4.5,2,1.0,439.0,2,42.365319,-71.062489,2014-09-25 09:48:01.243
1308699,7114023,Entire home/apt,,Jamaica Plain,4,4.5,5,2.0,165.0,2,42.292563,-71.116307,2014-09-25 08:09:41.484
1308760,6535590,Private room,,Dorchester,4,5.0,2,1.0,114.0,1,42.305713,-71.061461,2014-09-25 08:40:18.686
1313942,5832454,Shared room,,West End,108,4.5,1,1.0,86.0,2,42.361731,-71.071006,2014-09-25 09:13:33.829
1317580,168168,Private room,,Jamaica Plain,38,5.0,4,1.0,114.0,1,42.31984,-71.101207,2014-09-25 09:38:49.443
1321150,1900941,Entire home/apt,,Jamaica Plain,4,5.0,4,2.0,171.0,2,42.322246,-71.112935,2014-09-25 09:31:42.386
1321422,6608084,Private room,,Dorchester,48,5.0,3,1.0,63.0,1,42.30838,-71.046943,2014-09-25 09:40:13.579
1322461,7178644,Entire home/apt,,Back Bay,39,5.0,2,1.0,222.0,1,42.34962,-71.07772,2014-09-25 09:47:33.834
1327725,7205617,Entire home/apt,,Brighton,51,5.0,4,2.0,160.0,5,42.345668,-71.139219,2014-09-25 08:51:02.065
1329627,25188,Entire home/apt,,Back Bay,1,3.0,2,1.0,296.0,2,42.348176,-71.08655,2014-09-25 09:46:41.468
1332786,6608084,Private room,,Dorchester,22,5.0,1,1.0,55.0,1,42.309219,-71.045641,2014-09-25 08:19:55.959
1335815,7242298,Entire home/apt,,Jamaica Plain,12,4.0,4,2.0,228.0,1,42.321776,-71.103628,2014-09-25 07:59:21.952
1340290,3274255,Private room,,Downtown,3,4.0,1,1.0,126.0,3,42.366816,-71.064585,2014-09-25 09:03:36.338
1342370,1444340,Entire home/apt,,South End,22,4.5,6,2.0,285.0,1,42.339256,-71.080173,2014-09-25 09:19:23.379
1358531,25188,Entire home/apt,,West End,2,4.5,4,2.0,388.0,4,42.363342,-71.069978,2014-09-25 09:34:35.558
1365092,4070524,Entire home/apt,,Back Bay,15,4.5,4,1.0,170.0,3,42.351407,-71.087973,2014-09-25 08:46:28.232
1365335,1172878,Entire home/apt,,South End,4,5.0,3,1.0,183.0,7,42.339827,-71.074195,2014-09-25 08:39:30.661
1372816,25188,Entire home/apt,,Back Bay,1,4.5,2,1.0,257.0,2,42.348631,-71.085257,2014-09-25 09:11:07.032
1373520,1220808,Private room,,Mission Hill,7,4.5,2,1.0,73.0,1,42.327459,-71.099318,2014-09-25 08:35:53.439
1374466,255183,Private room,,Roxbury,12,5.0,2,1.0,86.0,3,42.32642,-71.090133,2014-09-25 07:56:25.504
1375194,6274286,Entire home/apt,,North End,15,4.5,3,2.0,455.0,3,42.366509,-71.05284,2014-09-25 09:46:25.146
1391215,119019,Private room,,Dorchester,47,4.5,1,1.0,54.0,2,42.298011,-71.058447,2014-09-25 08:52:21.916
1398956,212445,Private room,,Beacon Hill,0,,2,1.0,143.0,3,42.35975,-71.065949,2014-09-25 09:22:49.985
1401625,25188,Entire home/apt,,South End,3,5.0,2,1.0,291.0,2,42.344036,-71.078892,2014-09-25 08:08:35.079
1403408,255183,Private room,,Roxbury,5,5.0,2,1.0,103.0,3,42.324648,-71.088694,2014-09-25 08:03:39.987
1419197,576054,Private room,,Dorchester,24,4.5,2,1.0,160.0,2,42.329651,-71.060692,2014-09-25 09:31:23.865
1421610,7652728,Entire home/apt,,Charlestown,6,5.0,4,2.0,456.0,2,42.376181,-71.059878,2014-09-25 08:16:36.918
1422837,7658308,Entire home/apt,,South End,25,4.5,2,0.0,171.0,1,42.343127,-71.071594,2014-09-25 10:00:50.775
1425973,1015632,Private room,,South End,6,4.0,6,1.0,399.0,1,42.339371,-71.080258,2014-09-25 08:21:37.693
1426711,7673571,Private room,,Mission Hill,8,4.5,6,1.0,160.0,3,42.332201,-71.101723,2014-09-25 08:07:44.750
1428355,7422781,Shared room,,South End,23,5.0,2,1.0,137.0,1,42.33826,-71.070915,2014-09-25 09:04:31.030
1429146,7685459,Private room,,West Roxbury,13,4.5,2,1.0,74.0,1,42.259529,-71.148813,2014-09-25 09:15:47.570
1433483,7523199,Private room,,Hyde Park,8,5.0,3,1.0,91.0,1,42.244563,-71.116479,2014-09-25 09:08:50.142
1441864,6914228,Entire home/apt,,Back Bay,2,5.0,2,0.0,284.0,1,42.353397,-71.077381,2014-09-25 08:31:36.804
1445064,4724006,Private room,,Charlestown,25,4.5,1,1.0,105.0,1,42.376818,-71.059749,2014-09-25 09:36:48.481
1454258,7799789,Private room,,Dorchester,43,5.0,2,1.0,91.0,1,42.308439,-71.046396,2014-09-25 09:25:52.640
1471308,7673571,Private room,,Mission Hill,24,4.0,2,1.0,86.0,2,42.333935,-71.103135,2014-09-25 08:33:42.401
1471373,7673571,Private room,,Mission Hill,17,4.5,3,1.0,86.0,2,42.333682,-71.101517,2014-09-25 09:09:26.235
1472481,6608084,Private room,,Dorchester,72,5.0,3,1.0,75.0,1,42.309774,-71.047153,2014-09-25 09:50:00.295
1472520,6608084,Private room,,Dorchester,64,5.0,3,1.0,83.0,1,42.308105,-71.046196,2014-09-25 07:59:52.818
1484361,319628,Entire home/apt,,Fenway,13,4.5,5,2.0,359.0,3,42.347809,-71.092622,2014-09-25 08:32:24.523
1489289,7964081,Entire home/apt,,South End,1,5.0,2,1.0,222.0,1,42.336632,-71.074885,2014-09-25 09:07:47.699
1489435,7964787,Private room,,Brighton,0,,1,1.0,97.0,21,42.344436,-71.16765,2014-09-25 08:09:35.348
1494726,7506913,Private room,,Roslindale,1,5.0,2,1.0,108.0,3,42.275716,-71.130139,2014-09-25 09:36:07.177
1497879,2776892,Entire home/apt,,East Boston,106,4.5,4,1.0,120.0,1,42.366885,-71.036151,2014-09-25 08:07:47.702
1499798,1816059,Private room,,South End,85,5.0,2,1.0,194.0,1,42.338535,-71.077754,2014-09-25 09:14:09.554
1501801,8009329,Private room,,Roxbury,44,4.0,2,1.0,131.0,1,42.335537,-71.090515,2014-09-25 08:49:13.791
1510876,7799789,Private room,,Dorchester,8,5.0,1,1.0,68.0,1,42.310187,-71.048288,2014-09-25 09:47:13.070
1514227,8085264,Private room,,East Boston,47,5.0,2,1.0,124.0,1,42.364344,-71.033384,2014-09-25 09:59:48.233
1523288,104324,Entire home/apt,,Beacon Hill,5,5.0,2,1.0,245.0,2,42.357062,-71.065392,2014-09-25 08:39:53.924
1523772,8130814,Entire home/apt,,Brighton,0,,1,1.0,171.0,2,42.35373,-71.161072,2014-09-25 08:24:53.366
1525035,8135242,Private room,,Jamaica Plain,31,4.5,2,1.0,84.0,2,42.310029,-71.122957,2014-09-25 08:16:45.133
1525036,8137022,Entire home/apt,,Back Bay,21,5.0,4,1.0,200.0,2,42.343551,-71.083281,2014-09-25 08:17:02.728
1525494,8139434,Private room,,Allston,20,4.0,2,1.0,74.0,1,42.355242,-71.135475,2014-09-25 10:01:02.508
1526005,6201499,Entire home/apt,,Back Bay,0,,4,1.0,285.0,1,42.35302,-71.075703,2014-09-25 10:00:36.288
1529127,8067344,Entire home/apt,,Fenway,20,5.0,2,1.0,196.0,1,42.344926,-71.1029,2014-09-25 08:14:49.616
1529321,8139434,Private room,,Allston,16,4.5,2,1.0,79.0,1,42.35528,-71.134499,2014-09-25 09:53:50.789
1529393,8158181,Private room,,Beacon Hill,2,4.0,2,1.0,113.0,3,42.360261,-71.06685,2014-09-25 08:19:27.862
1534640,7685459,Private room,,Hyde Park,3,4.0,2,1.0,68.0,1,42.250845,-71.141962,2014-09-25 09:24:49.345
1538096,324630,Entire home/apt,,Mission Hill,61,3.5,2,1.0,67.0,1,42.332329,-71.105668,2014-09-25 08:19:06.471
1541166,552418,Entire home/apt,,Charlestown,6,4.5,2,0.0,137.0,1,42.381213,-71.07896,2014-09-25 08:18:17.532
1542778,8222844,Entire home/apt,,Beacon Hill,8,5.0,2,1.0,285.0,2,42.360388,-71.068286,2014-09-25 08:59:09.342
1544702,6608084,Private room,,Dorchester,59,5.0,3,1.0,71.0,1,42.309449,-71.04555,2014-09-25 10:04:38.730
1545185,697401,Entire home/apt,,Brighton,14,4.5,5,1.0,171.0,1,42.348399,-71.156963,2014-09-25 09:50:08.344
1550047,1444340,Entire home/apt,,Roxbury,21,4.5,7,3.0,342.0,1,42.338328,-71.081325,2014-09-25 09:48:55.539
1551205,8261931,Entire home/apt,,Back Bay,11,5.0,4,2.0,542.0,2,42.343667,-71.084005,2014-09-25 08:46:56.546
1551467,1106261,Entire home/apt,,Jamaica Plain,4,5.0,4,2.0,170.0,1,42.310125,-71.102877,2014-09-25 08:50:14.130
1552135,7499252,Entire home/apt,,North End,4,5.0,4,2.0,285.0,2,42.362551,-71.050985,2014-09-25 07:59:33.242
1552406,8268084,Entire home/apt,,Jamaica Plain,7,5.0,5,2.0,371.0,4,42.31166,-71.114907,2014-09-25 08:07:08.330
1577071,8383081,Private room,,Allston,2,4.5,2,1.0,126.0,1,42.355859,-71.122399,2014-09-25 08:52:15.279
1582176,25188,Entire home/apt,,Downtown,2,3.0,2,1.0,274.0,4,42.354621,-71.061659,2014-09-25 08:43:39.625
1584362,6608084,Private room,,Dorchester,47,5.0,3,1.0,66.0,1,42.310502,-71.048116,2014-09-25 09:54:36.271
1587540,2004732,Entire home/apt,,Charlestown,3,5.0,4,3.0,257.0,2,42.378898,-71.061182,2014-09-25 08:37:47.907
1591827,8491165,Private room,,Roslindale,46,4.5,2,1.0,63.0,1,42.28556,-71.123999,2014-09-25 08:05:03.736
1593902,4883147,Private room,,South End,53,4.5,2,1.0,165.0,1,42.341258,-71.082191,2014-09-25 08:18:08.923
1598349,8520684,Entire home/apt,,Back Bay,20,4.0,2,0.0,205.0,3,42.349898,-71.082966,2014-09-25 09:09:22.274
1602491,3875741,Private room,,Roxbury,9,4.5,2,1.0,90.0,2,42.327017,-71.081469,2014-09-25 09:30:10.625
1612842,8573721,Entire home/apt,,Jamaica Plain,3,4.5,4,3.0,331.0,5,42.308262,-71.11066,2014-09-25 08:16:33.935
1614650,4070524,Entire home/apt,,Roxbury,7,3.0,3,1.0,113.0,4,42.340007,-71.083113,2014-09-25 08:24:09.000
1615033,3637081,Entire home/apt,,North End,73,4.0,3,1.0,154.0,1,42.36796,-71.055729,2014-09-25 09:29:06.321
1618622,8611332,Private room,,Roslindale,0,,2,1.0,126.0,1,42.286952,-71.109676,2014-09-25 09:31:57.956
1621608,4195134,Entire home/apt,,Beacon Hill,0,,2,1.0,188.0,14,42.359431,-71.065825,2014-09-25 08:48:07.632
1631942,4147257,Entire home/apt,,Jamaica Plain,2,5.0,3,2.0,228.0,1,42.31139,-71.116545,2014-09-25 09:36:14.065
1640542,123017,Entire home/apt,,Fenway,1,5.0,2,0.0,171.0,3,42.347264,-71.097798,2014-09-25 08:42:32.014
1648950,1369968,Entire home/apt,,Back Bay,22,4.5,2,1.0,257.0,1,42.3492,-71.075895,2014-09-25 08:21:54.575
1656502,1877401,Private room,,Fenway,15,4.5,2,1.0,76.0,1,42.345706,-71.09433,2014-09-25 09:27:44.860
1658983,8792144,Entire home/apt,,Charlestown,15,4.5,2,1.0,137.0,1,42.377062,-71.062049,2014-09-25 08:47:27.426
1668313,8834105,Private room,,Roslindale,7,5.0,1,1.0,65.0,1,42.281942,-71.133372,2014-09-25 09:45:39.469
1682936,8898973,Entire home/apt,,Roxbury,16,5.0,2,1.0,137.0,3,42.323707,-71.09458,2014-09-25 10:02:16.335
1685765,5622624,Private room,,Charlestown,5,5.0,2,1.0,148.0,3,42.37613,-71.060294,2014-09-25 07:58:22.900
1691765,7000428,Private room,,Beacon Hill,12,4.5,1,1.0,148.0,3,42.359856,-71.063033,2014-09-25 08:56:28.827
1692573,8814724,Entire home/apt,,Jamaica Plain,24,4.5,4,2.0,143.0,1,42.313379,-71.117189,2014-09-25 09:16:57.871
1695275,324630,Entire home/apt,,Fenway,76,4.0,4,1.0,113.0,1,42.347726,-71.093948,2014-09-25 08:16:54.351
1701741,7419610,Entire home/apt,,Jamaica Plain,5,5.0,4,2.0,337.0,1,42.310082,-71.119678,2014-09-25 08:51:56.676
1703551,8993670,Entire home/apt,,Back Bay,5,4.5,3,1.0,456.0,1,42.354538,-71.078435,2014-09-25 09:01:46.514
1704090,5115759,Entire home/apt,,Jamaica Plain,23,5.0,2,0.0,131.0,6,42.316437,-71.103423,2014-09-25 09:15:34.155
1704223,7759171,Entire home/apt,,South End,2,5.0,6,3.0,565.0,1,42.340665,-71.077027,2014-09-25 08:11:01.356
1707523,7000428,Private room,,Beacon Hill,11,4.5,1,1.0,143.0,3,42.35965,-71.065247,2014-09-25 07:56:29.067
1722241,8023405,Shared room,,Brighton,21,5.0,3,1.0,48.0,1,42.340805,-71.148692,2014-09-25 09:02:54.097
1724900,7723912,Entire home/apt,,Roslindale,4,5.0,5,2.0,190.0,3,42.282905,-71.132677,2014-09-25 09:51:52.681
1732804,9090219,Private room,,Dorchester,21,5.0,2,1.0,108.0,1,42.290407,-71.058535,2014-09-25 09:34:58.743
1736464,2462795,Entire home/apt,,Roxbury,0,,4,1.0,399.0,5,42.339827,-71.080943,2014-09-25 08:03:43.620
1749473,3351569,Private room,,South Boston,19,4.5,2,1.0,135.0,1,42.33442,-71.029879,2014-09-25 09:50:19.301
1755376,25188,Entire home/apt,,West End,1,4.5,2,1.0,316.0,4,42.363803,-71.067767,2014-09-25 09:57:57.866
1761859,7692702,Entire home/apt,,North End,9,5.0,2,0.0,194.0,3,42.366282,-71.050952,2014-09-25 08:28:56.461
1767672,9287212,Private room,,Jamaica Plain,1,5.0,1,1.0,80.0,5,42.313595,-71.100818,2014-09-25 10:02:32.496
1768060,7000428,Private room,,West End,10,4.5,1,1.0,131.0,3,42.361535,-71.065872,2014-09-25 09:00:41.473
1772496,418056,Entire home/apt,,North End,5,4.5,5,1.0,399.0,2,42.365458,-71.050369,2014-09-25 09:41:08.368
1775935,25188,Entire home/apt,,Back Bay,0,,4,2.0,398.0,4,42.346521,-71.078384,2014-09-25 08:26:27.141
1776068,25188,Entire home/apt,,Back Bay,1,5.0,4,2.0,398.0,4,42.346871,-71.079422,2014-09-25 09:34:45.521
1776190,25188,Entire home/apt,,Back Bay,1,4.0,2,1.0,330.0,4,42.34632,-71.078073,2014-09-25 08:26:08.906
1780575,7000428,Private room,,Beacon Hill,8,4.5,1,1.0,143.0,3,42.360651,-71.065482,2014-09-25 08:43:11.773
1783008,2431883,Entire home/apt,,Fenway,0,,4,1.0,228.0,1,42.342214,-71.095149,2014-09-25 09:49:18.265
1796910,9355510,Entire home/apt,,West End,9,4.5,4,0.0,159.0,2,42.361917,-71.068724,2014-09-25 08:18:14.962
1802022,7831536,Entire home/apt,,Beacon Hill,3,5.0,2,1.0,342.0,4,42.356429,-71.070018,2014-09-25 08:14:11.848
1803138,4610847,Private room,,Jamaica Plain,16,5.0,2,1.0,103.0,1,42.310213,-71.101437,2014-09-25 09:03:39.737
